model,seed,epoch,loss_type,loss_value
transformer,563,44,train,0.395341976735966
transformer,563,44,val,0.34971431847918205
transformer,563,45,train,0.3643554128963793
transformer,563,45,val,0.3696430340574756
transformer,563,46,train,0.33791678625900773
transformer,563,46,val,0.3342808649185373
transformer,563,47,train,0.3794701556023819
transformer,563,47,val,0.3759674496761951
transformer,563,48,train,0.3573509503804517
transformer,563,48,val,0.3551303539435554
transformer,563,49,train,0.3644025671071528
transformer,563,49,val,0.37263425000747813
transformer,563,50,train,0.31545888157501484
transformer,563,50,val,0.365914418901265
transformer,563,51,train,0.35431233932396644
transformer,563,51,val,0.3544246282185388
transformer,563,52,train,0.34319843613743495
transformer,563,52,val,0.3414221283186308
transformer,563,53,train,0.33674875139002386
transformer,563,53,val,0.32704838378549617
transformer,563,54,train,0.3272374707260921
transformer,563,54,val,0.3453691443120113
transformer,563,55,train,0.33125434177463525
transformer,563,55,val,0.33188658223586553
transformer,563,56,train,0.309689157292404
transformer,563,56,val,0.35228691409106727
transformer,563,57,train,0.3454504003909926
transformer,563,57,val,0.33335688042462214
transformer,563,58,train,0.31196475410160635
transformer,563,58,val,0.3550170129421564
transformer,563,59,train,0.30169565290332406
transformer,563,59,val,0.32618976953421996
transformer,563,60,train,0.33659947407017354
transformer,563,60,val,0.33385464612398646
transformer,563,61,train,0.3254004758182824
transformer,563,61,val,0.3162298089762269
transformer,563,62,train,0.3252758813154052
transformer,563,62,val,0.34252872966983006
transformer,563,63,train,0.3070203169363983
transformer,563,63,val,0.3339959074885224
transformer,563,64,train,0.2956699620151757
transformer,563,64,val,0.327129669229725
transformer,563,65,train,0.31828709237148883
transformer,563,65,val,0.33985189854794684
transformer,563,66,train,0.29226711798685706
transformer,563,66,val,0.32067767076041187
transformer,563,67,train,0.2972463017249067
transformer,563,67,val,0.29818132197178854
transformer,563,68,train,0.29207124404627305
transformer,563,68,val,0.31263721470108935
transformer,563,69,train,0.2941148944476764
transformer,563,69,val,0.33912020154906986
transformer,563,70,train,0.30865801458914355
transformer,563,70,val,0.3300516127731952
transformer,563,71,train,0.2933315486408567
transformer,563,71,val,0.3172057998906583
transformer,563,72,train,0.2943779565130628
transformer,563,72,val,0.2947553143314526
transformer,563,73,train,0.2922558510933083
transformer,563,73,val,0.3320178921009227
transformer,563,74,train,0.3044147660143127
transformer,563,74,val,0.3065678631068926
transformer,563,75,train,0.31093312797517997
transformer,563,75,val,0.3193241869929318
transformer,563,76,train,0.3082423759792359
transformer,563,76,val,0.3175910377213621
transformer,563,77,train,0.29188231288703526
transformer,563,77,val,0.32527282275019376
transformer,563,78,train,0.28747798120547174
transformer,563,78,val,0.3095197262484566
transformer,563,79,train,0.2874395203404751
transformer,563,79,val,0.3321736312878182
transformer,563,80,train,0.2845893348188819
transformer,563,80,val,0.320684637994107
transformer,563,81,train,0.29065992378635047
transformer,563,81,val,0.3205584628056625
transformer,563,82,train,0.28510105404671954
transformer,563,82,val,0.2974271308178308
transformer,563,83,train,0.2927463625144454
transformer,563,83,val,0.3140853146586422
transformer,563,84,train,0.287980071494835
transformer,563,84,val,0.31247608940347055
transformer,563,85,train,0.28873867179024015
transformer,563,85,val,0.30931811924497626
transformer,563,86,train,0.2838841254276799
transformer,563,86,val,0.31029684777591454
transformer,563,87,train,0.28232844529789386
transformer,563,87,val,0.32065016756475473
transformer,563,88,train,0.28499713239460667
transformer,563,88,val,0.30785924577650287
transformer,563,89,train,0.29518121217088117
transformer,563,89,val,0.3188128671270938
transformer,563,90,train,0.2920280465166453
transformer,563,90,val,0.30973251797021933
transformer,563,91,train,0.2831107765778059
transformer,563,91,val,0.3151206979832241
transformer,563,92,train,0.28444561033635274
transformer,563,92,val,0.30798075218684695
transformer,563,93,train,0.29094559456287256
transformer,563,93,val,0.31014300756079766
transformer,563,94,train,0.29260577129870313
transformer,563,94,val,0.3126887902034725
transformer,563,95,train,0.27369027651551264
transformer,563,95,val,0.31211245359802003
transformer,563,96,train,0.28225134743639413
transformer,563,96,val,0.3086811672176211
transformer,563,97,train,0.28661383835366033
transformer,563,97,val,0.31761687620578316
transformer,563,98,train,0.28389059974874303
transformer,563,98,val,0.31568995835612373
transformer,563,99,train,0.2795340052690763
transformer,563,99,val,0.32169957397986676
transformer,563,100,train,0.27689713114046277
transformer,563,100,val,0.3089156694213856
transformer,719,1,train,1.7420623347952793
transformer,719,1,val,1.0123534213574907
transformer,719,2,train,1.4109176710673559
transformer,719,2,val,1.0525324067743127
transformer,719,3,train,1.6572696006265892
transformer,719,3,val,0.9853315580522611
transformer,719,4,train,1.4867088859464925
transformer,719,4,val,0.9889823372571501
transformer,719,5,train,1.4089418106543719
transformer,719,5,val,0.9068629920238809
transformer,719,6,train,1.2889740513972359
transformer,719,6,val,0.8643310428743968
transformer,719,7,train,1.3068796942765333
transformer,719,7,val,0.8264826161632949
transformer,719,8,train,1.1599201323638275
transformer,719,8,val,0.7982639493194291
transformer,719,9,train,1.1472305183590614
transformer,719,9,val,0.864421495077203
transformer,719,10,train,1.1087132646253057
transformer,719,10,val,0.7363419070684045
transformer,719,11,train,1.0823259434916523
transformer,719,11,val,0.6743113316759152
transformer,719,12,train,1.0171449385512081
transformer,719,12,val,0.643842682488191
transformer,719,13,train,1.0113988104231766
transformer,719,13,val,0.6338309484731185
transformer,719,14,train,0.981838350504998
transformer,719,14,val,0.611090517006376
transformer,719,15,train,0.9203689332380413
transformer,719,15,val,0.6114228793269888
transformer,719,16,train,0.849360773608314
transformer,719,16,val,0.5872750556933383
transformer,719,17,train,0.8176724472215354
transformer,719,17,val,0.5871851949039387
transformer,719,18,train,0.7787186506089472
transformer,719,18,val,0.4693128620312542
transformer,719,19,train,0.7137683034989745
transformer,719,19,val,0.49908513283485123
transformer,719,20,train,0.7638910152509468
transformer,719,20,val,0.5376738733844847
transformer,719,21,train,0.6772178569801982
transformer,719,21,val,0.4521268544515842
transformer,719,22,train,0.63195619899213
transformer,719,22,val,0.5189934661904478
transformer,719,23,train,0.6244151391346573
transformer,719,23,val,0.5308415907282469
transformer,719,24,train,0.5685541460014847
transformer,719,24,val,0.44597999443477226
transformer,719,25,train,0.528246122734616
transformer,719,25,val,0.4801373050425497
transformer,719,26,train,0.6535844293522058
transformer,719,26,val,0.4761195909825567
transformer,719,27,train,0.522138351505308
transformer,719,27,val,0.43903328256035823
transformer,719,28,train,0.6342688775604043
transformer,719,28,val,0.42745058686429693
transformer,719,29,train,0.5168384593610142
transformer,719,29,val,0.428033862033675
transformer,719,30,train,0.4860322849058484
transformer,719,30,val,0.41515370500587645
transformer,719,31,train,0.4306716147615376
transformer,719,31,val,0.34958648872285913
transformer,719,32,train,0.5157172188436092
transformer,719,32,val,0.42423745471054397
transformer,719,33,train,0.4319597180114153
transformer,719,33,val,0.3890406505485748
transformer,719,34,train,0.43535322332244697
transformer,719,34,val,0.39010462338123075
transformer,719,35,train,0.4394091054184688
transformer,719,35,val,0.3301126191226788
transformer,719,36,train,0.4227313237939978
transformer,719,36,val,0.3676753499842147
transformer,719,37,train,0.36680253671407215
transformer,719,37,val,0.33079335270670873
transformer,719,38,train,0.432254190553365
transformer,719,38,val,0.3480434266936491
transformer,719,39,train,0.36883304586704496
transformer,719,39,val,0.35936839419774425
transformer,719,40,train,0.4143280134251126
transformer,719,40,val,0.32321630916656235
transformer,719,41,train,0.35250422640996665
transformer,719,41,val,0.3228814818620348
transformer,719,42,train,0.37811496267130223
transformer,719,42,val,0.32899510600861703
transformer,719,43,train,0.35263938899910124
transformer,719,43,val,0.30664500674248213
transformer,719,44,train,0.3572312600240414
transformer,719,44,val,0.2981594904720506
transformer,719,45,train,0.3490460723137192
transformer,719,45,val,0.32649050967622384
transformer,719,46,train,0.33204680501825906
transformer,719,46,val,0.3177204777876756
transformer,719,47,train,0.30610780925519043
transformer,719,47,val,0.32798698734369
transformer,719,48,train,0.289923392203069
transformer,719,48,val,0.29946350666186516
transformer,719,49,train,0.327588071049458
transformer,719,49,val,0.2852602582502716
transformer,719,50,train,0.289012725549889
transformer,719,50,val,0.3061214194098507
transformer,719,51,train,0.2873589278005318
transformer,719,51,val,0.2971836005285774
transformer,719,52,train,0.2728904392444277
transformer,719,52,val,0.285000319347269
transformer,719,53,train,0.29302355575661143
transformer,719,53,val,0.2950134512898423
transformer,719,54,train,0.27325072905791165
transformer,719,54,val,0.2951752530628549
transformer,719,55,train,0.3200624773677181
transformer,719,55,val,0.29642023145397733
transformer,719,56,train,0.2986111797452851
transformer,719,56,val,0.3041697258508908
transformer,719,57,train,0.31602848989950494
transformer,719,57,val,0.2915353097415077
transformer,719,58,train,0.2655207073651552
transformer,719,58,val,0.275840037145059
transformer,719,59,train,0.25655656464240645
transformer,719,59,val,0.2736816382748003
transformer,719,60,train,0.2740502190396717
transformer,719,60,val,0.292896812884972
transformer,719,61,train,0.2988360079420592
transformer,719,61,val,0.2865611679598759
transformer,719,62,train,0.2471524383145082
transformer,719,62,val,0.29286554662479575
transformer,719,63,train,0.27262570707371964
transformer,719,63,val,0.2776311250475517
transformer,719,64,train,0.26935414388805845
transformer,719,64,val,0.27674992702630585
transformer,719,65,train,0.2526285126652077
transformer,719,65,val,0.28317052858553354
transformer,719,66,train,0.2658477129366391
transformer,719,66,val,0.292178169378948
transformer,719,67,train,0.26040873834689604
transformer,719,67,val,0.26792372375499424
transformer,719,68,train,0.2576257876966161
transformer,719,68,val,0.27910079352464945
transformer,719,69,train,0.26065248882431974
transformer,719,69,val,0.2574500641061029
transformer,719,70,train,0.251026763968667
transformer,719,70,val,0.2757771540917825
transformer,719,71,train,0.24439323869957394
transformer,719,71,val,0.26861131633542756
transformer,719,72,train,0.24901731278153494
transformer,719,72,val,0.2653152805173803
transformer,719,73,train,0.2348201534791315
transformer,719,73,val,0.26025432442595786
transformer,719,74,train,0.25887502839160065
transformer,719,74,val,0.2628680065684661
transformer,719,75,train,0.2375036447002455
transformer,719,75,val,0.27164568337400685
transformer,719,76,train,0.24456627638760287
transformer,719,76,val,0.2533288734184392
transformer,719,77,train,0.24500876903850288
transformer,719,77,val,0.27435529384919405
transformer,719,78,train,0.23125515000405922
transformer,719,78,val,0.2601775707160747
transformer,719,79,train,0.24515111747032486
transformer,719,79,val,0.2613373734536676
transformer,719,80,train,0.23613009986561467
transformer,719,80,val,0.262587766553959
transformer,719,81,train,0.2461368595975653
transformer,719,81,val,0.2566658551216598
transformer,719,82,train,0.24346324167850752
transformer,719,82,val,0.262594896786457
transformer,719,83,train,0.23557969768007295
transformer,719,83,val,0.27287475240905346
transformer,719,84,train,0.23497653237701605
transformer,719,84,val,0.2631301636045022
transformer,719,85,train,0.22025148246996099
transformer,719,85,val,0.27056373133904194
transformer,719,86,train,0.2340549464524311
transformer,719,86,val,0.2673236284118963
transformer,719,87,train,0.22467651264789554
transformer,719,87,val,0.25809964032006805
transformer,719,88,train,0.24106723665114912
transformer,719,88,val,0.25661344976217854
transformer,719,89,train,0.24496534533745337
transformer,719,89,val,0.261193198634789
transformer,719,90,train,0.23197901635161366
transformer,719,90,val,0.2598228596329575
transformer,719,91,train,0.22312281427655153
transformer,719,91,val,0.2609473830495446
transformer,719,92,train,0.23806349016850303
transformer,719,92,val,0.25781646106989864
transformer,719,93,train,0.23534611262279662
transformer,719,93,val,0.2596343742014759
transformer,719,94,train,0.24336098989525348
transformer,719,94,val,0.2655499392081063
transformer,719,95,train,0.23100580907478854
transformer,719,95,val,0.2606785229779591
transformer,719,96,train,0.2447447504668952
transformer,719,96,val,0.2638094600399577
transformer,719,97,train,0.23268054974698002
transformer,719,97,val,0.26304797613743247
transformer,719,98,train,0.23353650502692205
transformer,719,98,val,0.25790584921580967
transformer,719,99,train,0.23489294219391688
transformer,719,99,val,0.2590316703364341
transformer,719,100,train,0.22872648172856225
transformer,719,100,val,0.2596509708369384
transformer,881,1,train,1.5515206969369801
transformer,881,1,val,1.1391561039910583
transformer,881,2,train,1.5487818298520257
transformer,881,2,val,1.102821250297812
transformer,881,3,train,1.3122022414564896
transformer,881,3,val,0.9647344399575707
transformer,881,4,train,1.4193227074703743
transformer,881,4,val,1.0242094915329927
transformer,881,5,train,1.1377618753943635
transformer,881,5,val,0.9274027835957546
transformer,881,6,train,1.159440037519479
transformer,881,6,val,0.9343259119060717
transformer,881,7,train,1.1129517807424207
transformer,881,7,val,0.7784627580139757
transformer,881,8,train,1.1053340155912317
transformer,881,8,val,0.9186915719773815
transformer,881,9,train,1.1602638846797926
transformer,881,9,val,0.7510945786129914
transformer,881,10,train,1.0358865664762396
transformer,881,10,val,0.7248880147669058
transformer,881,11,train,0.9751674811564872
transformer,881,11,val,0.6017809358756685
transformer,881,12,train,0.8902234687991153
transformer,881,12,val,0.7183618607218794
transformer,881,13,train,0.8378148685384548
transformer,881,13,val,0.6964756001721137
transformer,881,14,train,0.7963357365125131
transformer,881,14,val,0.5318692157759747
transformer,881,15,train,0.8022848406281785
transformer,881,15,val,0.5815742136337891
transformer,881,16,train,0.8098113227820477
transformer,881,16,val,0.49733743873869185
transformer,881,17,train,0.7174584520748568
transformer,881,17,val,0.6493614078542184
transformer,881,18,train,0.7034157724023182
transformer,881,18,val,0.5675515158928625
transformer,881,19,train,0.706094443131216
transformer,881,19,val,0.5516476872283514
transformer,881,20,train,0.5889815943605752
transformer,881,20,val,0.6205251762093489
transformer,881,21,train,0.5714860655363445
transformer,881,21,val,0.5244863010659463
transformer,881,22,train,0.6323999692256923
transformer,881,22,val,0.5083467099621658
transformer,881,23,train,0.6491542771674035
transformer,881,23,val,0.4563236415712867
transformer,881,24,train,0.6189272664039881
transformer,881,24,val,0.4323775298737565
transformer,881,25,train,0.4852941586174064
transformer,881,25,val,0.5026818430469007
transformer,881,26,train,0.5501470784244658
transformer,881,26,val,0.4533940383032159
transformer,881,27,train,0.48628600566620406
transformer,881,27,val,0.4534986239083901
transformer,881,28,train,0.45199990588224837
transformer,881,28,val,0.370599431444341
transformer,881,29,train,0.5203062009004601
transformer,881,29,val,0.4928875433061487
transformer,881,30,train,0.4741852637602981
transformer,881,30,val,0.4555824544209709
transformer,881,31,train,0.4600631447917065
transformer,881,31,val,0.36717107631208645
transformer,881,32,train,0.4874584770088554
transformer,881,32,val,0.3952360869369974
transformer,881,33,train,0.4204643819734242
transformer,881,33,val,0.35775092189791113
transformer,881,34,train,0.3859183517178164
transformer,881,34,val,0.3747587079818526
transformer,881,35,train,0.3703688818333784
transformer,881,35,val,0.3729634983452846
transformer,881,36,train,0.42482324912236913
transformer,881,36,val,0.4053709084516241
transformer,881,37,train,0.43663280747987004
transformer,881,37,val,0.4002753642246394
transformer,881,38,train,0.35799952473994195
transformer,881,38,val,0.3806390128861794
transformer,881,39,train,0.35785127433030783
transformer,881,39,val,0.3881878256767392
transformer,881,40,train,0.35460874866393743
transformer,881,40,val,0.35189625563593313
transformer,881,41,train,0.36956974326868164
transformer,881,41,val,0.3795388140438072
transformer,881,42,train,0.3366850690753003
transformer,881,42,val,0.34236702524384177
transformer,881,43,train,0.35277598383730735
transformer,881,43,val,0.32887394237107603
transformer,881,44,train,0.33899131375949376
transformer,881,44,val,0.31324132314563297
transformer,881,45,train,0.35991138542899925
transformer,881,45,val,0.3107481017289809
transformer,881,46,train,0.3361665637452134
transformer,881,46,val,0.2824354894044928
transformer,881,47,train,0.35704112773158087
transformer,881,47,val,0.3218334310010126
transformer,881,48,train,0.31184887414906015
transformer,881,48,val,0.3029650964206013
transformer,881,49,train,0.3054196904244091
transformer,881,49,val,0.32259977430217573
transformer,881,50,train,0.33713685748337197
transformer,881,50,val,0.33539643642127803
transformer,881,51,train,0.3276989395870619
transformer,881,51,val,0.31408069934803207
transformer,881,52,train,0.32954873500911885
transformer,881,52,val,0.30464133285816475
transformer,881,53,train,0.2858113184374885
transformer,881,53,val,0.31435293139791853
transformer,881,54,train,0.28186397083675524
transformer,881,54,val,0.3271470712740267
transformer,881,55,train,0.2966974323074399
transformer,881,55,val,0.30070764923159804
transformer,881,56,train,0.26938147621797387
transformer,881,56,val,0.331213627819328
transformer,881,57,train,0.2865971801236533
transformer,881,57,val,0.2978469789144627
transformer,881,58,train,0.3081031404075322
transformer,881,58,val,0.2903708174827685
transformer,881,59,train,0.2880120029673539
transformer,881,59,val,0.2957648382985174
transformer,881,60,train,0.2763332049835382
transformer,881,60,val,0.30341409467671243
transformer,881,61,train,0.25549935767595455
transformer,881,61,val,0.29183237839877735
transformer,881,62,train,0.27400453329594254
transformer,881,62,val,0.2934881022365299
transformer,881,63,train,0.25747807380209936
transformer,881,63,val,0.27142526974661824
transformer,881,64,train,0.27596891562158415
transformer,881,64,val,0.2624398052091939
transformer,881,65,train,0.28381764952799693
transformer,881,65,val,0.30034108770912393
transformer,881,66,train,0.26372117072731793
transformer,881,66,val,0.2747560309911945
transformer,881,67,train,0.23945205167194675
transformer,881,67,val,0.26982656682692946
transformer,881,68,train,0.2738497650082265
transformer,881,68,val,0.2888918296873594
transformer,881,69,train,0.2591319702578551
transformer,881,69,val,0.27513647741687614
transformer,881,70,train,0.257871478338744
transformer,881,70,val,0.2823517911948683
transformer,881,71,train,0.25905776681418013
transformer,881,71,val,0.27903806369596684
transformer,881,72,train,0.27751787889121676
transformer,881,72,val,0.28542469887797745
transformer,881,73,train,0.259043539136433
transformer,881,73,val,0.2772045193890397
transformer,881,74,train,0.2562763638479423
transformer,881,74,val,0.28335120319536977
transformer,881,75,train,0.27296577849905707
transformer,881,75,val,0.28506888692261834
transformer,881,76,train,0.26081935610028634
transformer,881,76,val,0.28632323041934127
transformer,881,77,train,0.2582022109627816
transformer,881,77,val,0.2784717366888966
transformer,881,78,train,0.26076846818275634
transformer,881,78,val,0.2781676486224973
transformer,881,79,train,0.26937602105489883
transformer,881,79,val,0.2712409001977603
transformer,881,80,train,0.24427813723516503
transformer,881,80,val,0.2886121891573851
transformer,881,81,train,0.24520227063952701
transformer,881,81,val,0.2816286106164521
transformer,881,82,train,0.25087363260436757
transformer,881,82,val,0.2772314736882993
transformer,881,83,train,0.24722867781229965
transformer,881,83,val,0.27400245685725544
transformer,881,84,train,0.2396118692882082
transformer,881,84,val,0.2740436351997826
transformer,881,85,train,0.2623501280125701
transformer,881,85,val,0.277628718498312
transformer,881,86,train,0.24967202636414781
transformer,881,86,val,0.28349121478454953
transformer,881,87,train,0.25533615365837536
transformer,881,87,val,0.2805101903976512
transformer,881,88,train,0.2443101449657312
transformer,881,88,val,0.28190588786540144
transformer,881,89,train,0.2474388430917425
transformer,881,89,val,0.267421489666484
transformer,881,90,train,0.24875006683322382
transformer,881,90,val,0.2744231850575364
transformer,881,91,train,0.24965304233598165
transformer,881,91,val,0.27652507455044556
transformer,881,92,train,0.24721443731749568
transformer,881,92,val,0.27483993213871877
transformer,881,93,train,0.23989193545208842
transformer,881,93,val,0.2638328110314946
transformer,881,94,train,0.2493297551462336
transformer,881,94,val,0.2673666253984303
transformer,881,95,train,0.24419893683685243
transformer,881,95,val,0.27011853711221206
transformer,881,96,train,0.2405775147496081
transformer,881,96,val,0.27239386137903054
transformer,881,97,train,0.24516723562231302
transformer,881,97,val,0.2670919277994515
transformer,881,98,train,0.2457450173452025
transformer,881,98,val,0.2793426106430296
transformer,881,99,train,0.2493114444187326
transformer,881,99,val,0.2725806591199588
transformer,881,100,train,0.24287488219492506
transformer,881,100,val,0.2685987394080985
transformer,997,1,train,1.561009723002863
transformer,997,1,val,1.1062721682831547
transformer,997,2,train,1.5695644714317334
transformer,997,2,val,1.1269949944040223
transformer,997,3,train,1.487299147122628
transformer,997,3,val,0.920120637397889
transformer,997,4,train,1.4140402876794365
transformer,997,4,val,0.900137197756611
transformer,997,5,train,1.4455955604136672
transformer,997,5,val,0.9329290853417823
transformer,997,6,train,1.1375671240701726
transformer,997,6,val,0.8952385234062827
transformer,997,7,train,1.1701938021840153
transformer,997,7,val,0.8551799122373077
transformer,997,8,train,1.3264214888945198
transformer,997,8,val,0.8099844564738117
transformer,997,9,train,1.113478178718834
transformer,997,9,val,0.783384942464293
transformer,997,10,train,1.033215538057797
transformer,997,10,val,0.7198763657453375
transformer,997,11,train,0.9793956463640588
transformer,997,11,val,0.7607659604535258
transformer,997,12,train,0.9663739446833255
transformer,997,12,val,0.6746575008782019
transformer,997,13,train,0.9443271652961365
transformer,997,13,val,0.6884487912512518
transformer,997,14,train,0.8680141646129421
transformer,997,14,val,0.6484381994123443
transformer,997,15,train,0.9314446434743862
transformer,997,15,val,0.5829247668044157
transformer,997,16,train,0.8817558043440096
transformer,997,16,val,0.5593897202936924
transformer,997,17,train,0.7231890119866726
transformer,997,17,val,0.7155847465125444
transformer,997,18,train,0.7684999460426587
transformer,997,18,val,0.47030436315285107
transformer,997,19,train,0.7035509344870163
transformer,997,19,val,0.4664278709935954
transformer,997,20,train,0.6713991060247897
transformer,997,20,val,0.566098031008778
transformer,997,21,train,0.6751930434497778
transformer,997,21,val,0.5091075481583117
transformer,997,22,train,0.6305138932730219
transformer,997,22,val,0.6408494651311869
transformer,997,23,train,0.6720603774837102
transformer,997,23,val,0.5594975926950427
transformer,997,24,train,0.6121225711896994
transformer,997,24,val,0.47938318171664296
transformer,997,25,train,0.6191332038246459
transformer,997,25,val,0.46353001732164995
transformer,997,26,train,0.5664028189773893
transformer,997,26,val,0.41919712925678226
transformer,997,27,train,0.5745833445665377
transformer,997,27,val,0.4753807897743907
transformer,997,28,train,0.5508558470054886
transformer,997,28,val,0.4528340759997314
transformer,997,29,train,0.5781850651676799
transformer,997,29,val,0.42514746198897513
transformer,997,30,train,0.5080227901275016
transformer,997,30,val,0.41786116194562206
transformer,997,31,train,0.4891903390230793
transformer,997,31,val,0.4785915178613582
transformer,997,32,train,0.5225911999549535
transformer,997,32,val,0.45695354181836256
transformer,997,33,train,0.49162939012044915
transformer,997,33,val,0.45452644708159184
transformer,997,34,train,0.4473788891082942
transformer,997,34,val,0.4472479738256734
transformer,997,35,train,0.42311516029322954
transformer,997,35,val,0.42191418474728815
transformer,997,36,train,0.46100306471530655
transformer,997,36,val,0.4483107730538863
transformer,997,37,train,0.4110005799536322
transformer,997,37,val,0.3995655630148736
transformer,997,38,train,0.4042233812420064
transformer,997,38,val,0.4369560263410577
transformer,997,39,train,0.4035124613642428
transformer,997,39,val,0.38310006312104733
transformer,997,40,train,0.34675584625264716
transformer,997,40,val,0.34905321366061565
transformer,997,41,train,0.38917248003070604
transformer,997,41,val,0.3671562756666325
transformer,997,42,train,0.3934412030182627
transformer,997,42,val,0.3577601363208926
transformer,997,43,train,0.3933583623658944
transformer,997,43,val,0.34908428844366207
transformer,997,44,train,0.36516261238946796
transformer,997,44,val,0.3745472103650111
transformer,997,45,train,0.3806732612069011
transformer,997,45,val,0.3897609377387463
transformer,997,46,train,0.3670629161009131
transformer,997,46,val,0.33451295014860166
transformer,997,47,train,0.3737626270688866
transformer,997,47,val,0.3323851713454579
transformer,997,48,train,0.32580417095940245
transformer,997,48,val,0.3333886812862358
transformer,997,49,train,0.3535057958202245
transformer,997,49,val,0.35443059369287927
transformer,997,50,train,0.3399203933401833
transformer,997,50,val,0.3619922353535907
transformer,997,51,train,0.3238810857644552
transformer,997,51,val,0.34850671929748944
transformer,997,52,train,0.3519868382407116
transformer,997,52,val,0.3244240784975159
transformer,997,53,train,0.33994297539563095
transformer,997,53,val,0.3526259189959445
transformer,997,54,train,0.36175353366109575
transformer,997,54,val,0.3168625755524257
transformer,997,55,train,0.3180468925886096
transformer,997,55,val,0.34300204583071886
transformer,997,56,train,0.3152272301987592
transformer,997,56,val,0.3322840007313222
transformer,997,57,train,0.31900776352414556
transformer,997,57,val,0.32166618261282376
transformer,997,58,train,0.3339215542691689
transformer,997,58,val,0.3177736645019777
transformer,997,59,train,0.3156964007156594
transformer,997,59,val,0.32734820686084
transformer,997,60,train,0.3204925060526492
transformer,997,60,val,0.317643044154689
transformer,997,61,train,0.32140969889706156
transformer,997,61,val,0.3395331526091947
transformer,997,62,train,0.3300721318528485
transformer,997,62,val,0.3196435010955969
transformer,997,63,train,0.3320603819152952
transformer,997,63,val,0.33088722789527525
transformer,997,64,train,0.3136735795420932
transformer,997,64,val,0.3206378649751439
transformer,997,65,train,0.2961659216749712
transformer,997,65,val,0.3288489802911608
transformer,997,66,train,0.31058929099892496
transformer,997,66,val,0.3093320238823241
transformer,997,67,train,0.29862533766804444
transformer,997,67,val,0.33267879695201047
transformer,997,68,train,0.28860180256818896
transformer,997,68,val,0.33108408743242485
transformer,997,69,train,0.297145931568902
transformer,997,69,val,0.3197365435478488
transformer,997,70,train,0.29742620055127267
transformer,997,70,val,0.32574614291856946
transformer,997,71,train,0.2945562489374668
transformer,997,71,val,0.324379978549113
transformer,997,72,train,0.29510070909167546
transformer,997,72,val,0.3100034431019109
transformer,997,73,train,0.2982650516778344
transformer,997,73,val,0.31118284969829973
transformer,997,74,train,0.2910565949912791
transformer,997,74,val,0.32633520758017254
transformer,997,75,train,0.3007821325737848
transformer,997,75,val,0.30615174326123307
transformer,997,76,train,0.29929139981666625
transformer,997,76,val,0.3201860998345682
transformer,997,77,train,0.296150319741206
transformer,997,77,val,0.30851028448448464
transformer,997,78,train,0.28388920724400857
transformer,997,78,val,0.31793190667250965
transformer,997,79,train,0.27866169814705555
transformer,997,79,val,0.30926240509951175
transformer,997,80,train,0.2856938164682242
transformer,997,80,val,0.31920904775761727
transformer,997,81,train,0.2855712313738953
transformer,997,81,val,0.30434093433130893
transformer,997,82,train,0.2765158124282993
transformer,997,82,val,0.3224024046167054
transformer,997,83,train,0.28793899966088543
transformer,997,83,val,0.31810038024080733
transformer,997,84,train,0.28890609932932326
transformer,997,84,val,0.3103025712145876
transformer,997,85,train,0.27515567574225774
transformer,997,85,val,0.31469905088644934
transformer,997,86,train,0.2741481532492266
transformer,997,86,val,0.31219575255314796
transformer,997,87,train,0.29256903606310136
transformer,997,87,val,0.30083421569885177
transformer,997,88,train,0.2920395224979278
transformer,997,88,val,0.3170451553029069
transformer,997,89,train,0.289818054801175
transformer,997,89,val,0.30723892654988183
transformer,997,90,train,0.27966026991791904
transformer,997,90,val,0.30648933901134545
transformer,997,91,train,0.27932265516826693
transformer,997,91,val,0.3133366241903685
transformer,997,92,train,0.270407445367874
transformer,997,92,val,0.31456797908128703
transformer,997,93,train,0.2817492579715668
transformer,997,93,val,0.3079547296570665
transformer,997,94,train,0.2750988157777587
transformer,997,94,val,0.31548497916637974
transformer,997,95,train,0.27982630664708524
transformer,997,95,val,0.31126795619251196
transformer,997,96,train,0.2796757400774042
transformer,997,96,val,0.3059866460974981
transformer,997,97,train,0.27638805777390874
transformer,997,97,val,0.32521618029161337
transformer,997,98,train,0.2736042730865122
transformer,997,98,val,0.31371589324119087
transformer,997,99,train,0.27319603797030734
transformer,997,99,val,0.3186206235404876
transformer,997,100,train,0.2787029112762656
transformer,997,100,val,0.30552463071405805
edge_fusion,13,1,train,1.4504318738578506
edge_fusion,13,1,val,1.4300127779932132
edge_fusion,13,2,train,1.4402093126126863
edge_fusion,13,2,val,1.429339064406637
edge_fusion,13,3,train,1.3285260043655915
edge_fusion,13,3,val,1.2042262434222986
edge_fusion,13,4,train,1.1212462449519958
edge_fusion,13,4,val,0.9964940855302674
edge_fusion,13,5,train,1.1223082307086274
edge_fusion,13,5,val,1.0633149192871962
edge_fusion,13,6,train,1.143511778434184
edge_fusion,13,6,val,0.8780419504366108
edge_fusion,13,7,train,0.9200765253176799
edge_fusion,13,7,val,0.8909185733271843
edge_fusion,13,8,train,0.9020400805601243
edge_fusion,13,8,val,0.8213854779859983
edge_fusion,13,9,train,0.9210823261279342
edge_fusion,13,9,val,0.851581630884578
edge_fusion,13,10,train,0.8502988364968648
edge_fusion,13,10,val,0.7290456401746589
edge_fusion,13,11,train,0.7838655513160183
